fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,lluvia_categoria,cielo_categoria,viento_categoria,descripcion_dia,día,desayunos,almuerzos,cenas,mes,nº se,año
2022-10-18,16.6,19.8,13.3,16.9,1.1,12.8,2.0,85.0,Agradable,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Agradable, Húmedo, Brisa, Temporal / Tormenta.",Miércoles,83.0,41.0,27,10,42,2022
2022-10-19,16.1,20.7,11.5,0.4,5.6,12.8,2.1,79.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Jueves,80.0,18.0,35,10,42,2022
2022-10-20,18.0,22.3,13.8,0.8,4.7,10.3,0.2,83.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Viernes,90.0,40.0,65,10,42,2022
2022-10-21,20.7,22.9,18.5,0.0,5.3,11.4,0.0,72.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Sábado,101.0,46.0,26,10,42,2022
2022-10-22,21.0,24.7,17.2,0.0,2.5,6.1,2.5,80.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Domingo,126.0,30.0,32,10,43,2022
2022-10-23,21.9,25.2,18.6,0.0,2.2,7.2,2.4,81.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Lunes,96.0,46.0,75,10,43,2022
2022-10-24,20.0,24.0,16.0,0.0,3.3,6.7,9.2,77.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,100.0,35.0,47,10,43,2022
2022-10-25,18.4,23.6,13.3,0.0,3.6,7.2,8.9,78.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,84.0,35.0,45,10,43,2022
2022-10-26,18.2,22.2,14.3,0.0,2.5,6.1,0.2,70.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Jueves,76.0,31.0,43,10,43,2022
2022-10-27,20.2,24.6,15.8,0.0,4.7,11.4,2.7,56.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Viernes,88.0,30.0,75,10,43,2022
2022-10-28,13.2,16.6,9.7,1.3,4.7,16.1,3.9,54.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Sábado,91.0,38.0,63,10,43,2022
2022-10-29,13.4,18.5,8.2,1.8,3.6,13.9,9.5,42.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Domingo,140.0,34.0,80,10,44,2022
2022-10-30,12.2,14.2,10.1,52.0,1.9,12.5,0.0,93.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Lunes,90.0,40.0,50,10,44,2022
2022-10-31,11.8,15.9,7.7,31.6,2.8,11.7,4.1,79.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Martes,165.0,77.0,28,10,44,2022
2022-11-01,15.0,19.5,10.6,0.0,7.5,16.1,9.1,62.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,70.0,30.0,61,11,44,2022
2022-11-02,16.4,20.3,12.4,0.0,6.9,16.9,7.0,67.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,115.0,30.0,46,11,44,2022
2022-11-03,16.8,21.0,12.5,0.0,2.2,12.5,9.4,77.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,83.0,44.0,44,11,44,2022
2022-11-04,15.7,21.5,9.9,1.5,2.8,7.2,0.0,84.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Sábado,131.0,98.0,71,11,44,2022
2022-11-05,14.6,18.8,10.3,1.0,5.3,17.5,4.5,62.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Domingo,156.0,94.0,43,11,45,2022
2022-11-06,13.8,19.6,7.9,0.0,3.3,8.3,4.5,66.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Lunes,88.0,50.0,25,11,45,2022
2022-11-07,15.2,22.1,8.2,0.0,2.2,6.1,6.9,75.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,73.0,21.0,35,11,45,2022
2022-11-08,16.1,19.7,12.5,4.4,2.8,9.7,5.7,86.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Miércoles,102.0,30.0,24,11,45,2022
2022-11-09,14.8,18.4,11.3,0.0,6.4,13.9,9.1,56.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,66.0,42.0,34,11,45,2022
2022-11-10,17.8,22.0,13.5,0.0,5.0,12.5,8.6,62.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,76.0,17.0,60,11,45,2022
2022-11-11,16.9,19.9,13.9,0.0,2.8,12.5,8.9,79.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,103.0,69.0,47,11,45,2022
2022-11-12,15.8,19.9,11.8,0.0,3.3,7.2,0.6,86.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Domingo,131.0,92.0,40,11,46,2022
2022-11-13,16.5,21.0,12.0,0.7,2.8,6.7,3.2,80.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Lunes,75.0,31.0,62,11,46,2022
2022-11-14,17.2,19.2,15.3,2.3,3.6,9.2,0.0,83.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Martes,72.0,12.0,42,11,46,2022
2022-11-15,16.9,19.3,14.5,0.0,1.9,9.2,0.2,83.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Miércoles,47.0,1.0,36,11,46,2022
2022-11-16,17.1,19.8,14.4,0.0,1.4,6.7,0.1,83.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Jueves,73.0,21.0,14,11,46,2022
2022-11-17,16.8,19.4,14.3,1.2,1.9,8.9,0.1,87.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Viernes,80.0,20.0,60,11,46,2022
2022-11-18,14.6,17.0,12.2,30.3,4.7,16.9,0.5,92.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Sábado,118.0,100.0,63,11,46,2022
2022-11-19,15.0,19.1,11.0,1.0,2.5,8.9,4.1,79.0,Agradable,Húmedo,Lluvia notable,Lluvioso,Brisa,"Agradable, Húmedo, Brisa, Lluvioso.",Domingo,156.0,55.0,29,11,47,2022
2022-11-20,14.8,18.9,10.6,4.6,3.6,11.4,4.7,71.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Lunes,85.0,27.0,38,11,47,2022
2022-11-21,13.5,15.6,11.4,10.0,1.7,6.1,0.0,92.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Martes,85.0,25.0,16,11,47,2022
2022-11-22,13.9,15.9,11.9,19.7,1.9,5.8,0.0,90.0,Frío,Húmedo,Lluvia torrencial,Temporal / Tormenta,Brisa,"Frío, Húmedo, Brisa, Temporal / Tormenta.",Miércoles,91.0,21.0,46,11,47,2022
2022-11-23,14.8,17.5,12.2,0.0,5.0,11.7,0.6,77.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Jueves,90.0,23.0,35,11,47,2022
2022-11-24,15.0,18.8,11.1,0.0,3.3,11.4,0.3,63.0,Agradable,Húmedo,Sin lluvia,Nublado,Brisa,"Agradable, Húmedo, Brisa, Nublado.",Viernes,89.0,31.0,87,11,47,2022
2022-11-25,15.1,19.2,11.0,0.1,1.9,9.2,0.6,75.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Sábado,126.0,53.0,56,11,47,2022
2022-11-26,14.3,17.0,11.6,0.0,7.2,15.3,0.0,57.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Domingo,157.0,71.0,54,11,48,2022
2022-11-27,13.9,19.2,8.6,0.0,1.7,10.3,0.1,64.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Lunes,74.0,30.0,36,11,48,2022
2022-11-28,12.0,18.6,5.5,0.0,2.5,6.7,,79.0,Frío,Húmedo,Sin lluvia,0,Brisa,"Frío, Húmedo, Brisa, 0.",Martes,52.0,18.0,37,11,48,2022
2022-11-29,12.2,19.1,5.2,0.0,2.2,8.3,5.7,83.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,65.0,12.0,52,11,48,2022
2022-11-30,15.4,19.4,11.3,0.0,5.6,14.4,6.2,67.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,55.0,18.0,46,11,48,2022
2022-12-01,14.4,20.2,8.7,0.0,2.2,11.7,0.0,62.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Viernes,65.0,24.0,59,12,48,2022
2022-12-02,15.5,19.9,11.1,0.0,3.1,12.5,4.4,62.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Sábado,100.0,30.0,27,12,48,2022
2022-12-03,16.0,21.3,10.6,0.0,3.1,10.8,,75.0,Agradable,Húmedo,Sin lluvia,0,Brisa,"Agradable, Húmedo, Brisa, 0.",Domingo,112.0,30.0,51,12,49,2022
2022-12-04,16.2,23.0,9.4,0.0,2.8,7.2,,69.0,Agradable,Húmedo,Sin lluvia,0,Brisa,"Agradable, Húmedo, Brisa, 0.",Lunes,102.0,31.0,8,12,49,2022
2022-12-05,15.4,22.0,8.7,0.0,1.9,7.2,8.5,71.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Martes,103.0,44.0,26,12,49,2022
2022-12-06,13.6,18.2,9.1,0.0,2.2,6.1,8.4,85.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,84.0,15.0,30,12,49,2022
2022-12-07,13.2,17.4,9.1,0.0,2.8,13.9,3.3,93.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Jueves,98.0,15.0,24,12,49,2022
2022-12-08,16.2,21.6,10.7,0.0,5.0,15.0,8.3,75.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,68.0,21.0,31,12,49,2022
2022-12-09,13.9,19.6,8.2,0.0,2.8,7.2,8.1,82.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,106.0,51.0,45,12,49,2022
2022-12-10,15.0,21.7,8.3,0.0,1.1,6.1,8.4,74.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,32.0,10.0,32,12,50,2022
2022-12-11,13.9,18.5,9.3,0.0,3.1,7.8,2.3,75.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Lunes,12.0,7.0,12,12,50,2022
2022-12-12,16.5,20.4,12.6,0.1,5.0,10.8,8.4,63.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Martes,34.0,22.0,26,12,50,2022
2022-12-13,13.8,17.1,10.5,1.9,5.6,19.7,5.1,64.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Miércoles,52.0,7.0,17,12,50,2022
2022-12-14,12.2,15.2,9.2,0.0,5.0,13.3,7.4,61.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,80.0,10.0,25,12,50,2022
2022-12-15,15.2,19.3,11.2,0.0,8.3,15.0,8.4,56.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Viernes,59.0,10.0,44,12,50,2022
2022-12-16,15.0,21.3,8.6,0.0,3.9,13.3,7.4,70.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,109.0,43.0,30,12,50,2022
2022-12-17,15.4,18.6,12.3,0.0,5.0,14.4,7.4,70.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,132.0,32.0,23,12,51,2022
2022-12-18,13.2,18.1,8.4,0.0,3.3,6.7,7.0,76.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,82.0,26.0,29,12,51,2022
2022-12-19,13.7,18.2,9.2,0.0,4.2,15.3,1.3,76.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Martes,69.0,35.0,10,12,51,2022
2022-12-20,15.0,20.1,9.8,0.0,4.7,16.4,5.5,60.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Miércoles,80.0,33.0,23,12,51,2022
2022-12-21,12.0,17.7,6.2,0.0,2.8,6.7,8.4,79.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,88.0,18.0,24,12,51,2022
2022-12-22,11.6,18.3,4.8,0.0,1.9,7.2,8.2,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,98.0,51.0,38,12,51,2022
2022-12-23,11.8,19.2,4.4,0.0,2.2,7.2,8.4,67.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,117.0,98.0,cerrado,12,51,2022
2022-12-24,10.8,18.2,3.5,0.0,2.2,7.8,6.5,72.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,120.0,51.0,108,12,52,2022
2022-12-25,11.2,17.1,5.4,0.0,2.8,6.7,2.9,81.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Lunes,154.0,109.0,50,12,52,2022
2022-12-26,12.8,18.4,7.2,0.0,2.2,8.3,4.7,80.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Martes,132.0,90.0,39,12,52,2022
2022-12-27,11.7,17.9,5.5,0.0,1.7,6.7,5.3,79.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,153.0,47.0,63,12,52,2022
2022-12-28,11.4,17.6,5.1,0.0,2.8,7.2,5.5,75.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Jueves,131.0,71.0,35,12,52,2022
2022-12-29,12.3,17.3,7.3,0.0,4.2,9.7,5.2,72.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Viernes,131.0,57.0,90,12,52,2022
2022-12-30,15.2,18.0,12.5,0.0,6.7,13.3,5.2,69.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Sábado,127.0,63.0,cena,12,52,2022
2023-01-01,11.6,19.8,3.5,0.0,2.2,8.3,8.4,67.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,150.0,58.0,52,1,1,2023
2023-01-02,13.5,22.4,4.6,0.0,6.7,12.5,8.4,38.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Martes,152.0,65.0,43,1,1,2023
2023-01-03,11.1,17.0,5.2,0.0,4.4,8.9,6.0,69.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Miércoles,117.0,40.0,71,1,1,2023
2023-01-04,11.6,16.8,6.5,0.0,3.3,8.9,7.9,66.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,133.0,38.0,65,1,1,2023
2023-01-05,10.0,16.9,3.1,0.0,2.5,7.8,8.4,73.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,112.0,78.0,75,1,1,2023
2023-01-06,11.2,19.8,2.7,0.0,4.2,10.8,8.5,54.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,128.0,91.0,68,1,1,2023
2023-01-07,11.4,19.1,3.8,0.0,2.8,6.7,8.5,61.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,127.0,41.0,34,1,2,2023
2023-01-08,10.7,16.8,4.6,0.0,2.8,7.8,7.2,72.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,80.0,13.0,42,1,2,2023
2023-01-09,12.6,21.0,4.1,0.0,7.2,13.9,8.5,35.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Martes,80.0,60.0,85,1,2,2023
2023-01-10,14.2,18.4,10.0,0.0,4.7,13.9,8.0,57.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,90.0,23.0,24,1,2,2023
2023-01-11,10.4,14.5,6.3,0.0,4.2,9.2,1.8,70.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Jueves,72.0,20.0,46,1,2,2023
2023-01-12,10.2,15.4,4.9,0.0,2.5,9.7,8.0,69.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,110.0,55.0,56,1,2,2023
2023-01-13,9.5,17.1,1.9,0.0,3.1,9.2,8.0,75.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,124.0,62.0,80,1,2,2023
2023-01-14,14.4,21.9,7.0,0.0,7.8,13.9,8.4,34.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Domingo,174.0,104.0,27,1,3,2023
2023-01-15,12.2,16.7,7.6,0.0,1.9,12.5,0.3,69.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Lunes,61.0,30.0,32,1,3,2023
2023-01-16,12.0,17.4,6.7,0.0,2.5,7.8,6.4,71.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,61.0,12.0,30,1,3,2023
2023-01-17,12.8,17.7,7.9,0.0,4.7,10.8,2.8,60.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Miércoles,72.0,19.0,44,1,3,2023
2023-01-18,12.0,16.2,7.8,0.0,4.2,10.3,4.2,56.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Jueves,72.0,24.0,33,1,3,2023
2023-01-19,12.0,14.5,9.6,2.8,3.9,12.8,0.6,71.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Viernes,74.0,24.0,35,1,3,2023
2023-01-20,12.6,15.6,9.5,0.0,4.2,13.3,1.2,76.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Sábado,114.0,94.0,63,1,3,2023
2023-01-21,13.0,17.4,8.5,0.0,6.1,12.8,8.5,46.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,162.0,95.0,30,1,4,2023
2023-01-22,11.1,16.8,5.4,0.0,5.8,14.4,5.6,54.0,Frío,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Frío, Húmedo, Brisa, Parcialmente soleado.",Lunes,60.0,20.0,25,1,4,2023
2023-01-23,13.8,16.2,11.5,0.0,6.9,16.1,0.0,59.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Martes,72.0,29.0,38,1,4,2023
2023-01-24,17.0,19.7,14.2,0.0,6.9,15.0,7.2,57.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,60.0,25.0,39,1,4,2023
2023-01-25,18.5,23.5,13.5,0.0,6.9,13.9,8.5,54.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Jueves,35.0,26.0,33,1,4,2023
2023-01-26,13.6,19.7,7.4,0.0,2.2,8.3,8.2,72.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,80.0,23.0,46,1,4,2023
2023-01-27,15.2,20.4,9.9,0.0,6.4,16.1,8.6,51.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Sábado,92.0,55.0,36,1,4,2023
2023-01-28,14.2,17.9,10.4,0.0,7.8,16.1,7.7,48.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,100.0,51.0,25,1,5,2023
2023-01-29,15.2,18.7,11.6,0.0,6.1,17.5,6.7,57.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Lunes,56.0,20.0,31,1,5,2023
2023-01-30,15.8,19.0,12.7,0.1,6.7,17.5,3.8,56.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Martes,36.0,49.0,50,1,5,2023
2023-01-31,15.6,20.1,11.1,0.9,1.9,14.4,1.8,79.0,Agradable,Húmedo,Llovizna / Chubascos,Con chubascos,Brisa,"Agradable, Húmedo, Brisa, Con chubascos.",Miércoles,43.0,31.0,20,1,5,2023
2023-02-01,13.8,18.5,9.0,5.6,5.6,19.7,6.4,58.0,Frío,Húmedo,Lluvia notable,Lluvioso,Brisa,"Frío, Húmedo, Brisa, Lluvioso.",Jueves,42.0,34.0,26,2,5,2023
2023-02-02,12.4,15.7,9.1,0.0,7.8,18.9,8.3,48.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,62.0,35.0,47,2,5,2023
2023-02-03,11.2,16.0,6.5,0.0,6.7,15.0,9.1,39.0,Frío,Humedad normal,Sin lluvia,Soleado,Brisa,"Frío, Humedad normal, Brisa, Soleado.",Sábado,90.0,102.0,60,2,5,2023
2023-02-04,11.4,16.6,6.2,0.0,3.3,12.5,9.2,46.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Domingo,129.0,82.0,27,2,6,2023
2023-02-05,10.0,17.3,2.6,0.0,2.8,6.1,9.2,69.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Lunes,67.0,24.0,32,2,6,2023
2023-02-06,11.8,19.5,4.1,0.0,3.1,6.7,9.3,64.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,58.0,12.0,36,2,6,2023
2023-02-07,15.7,24.9,6.5,0.0,6.7,12.8,8.6,42.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Miércoles,64.0,18.0,42,2,6,2023
2023-02-08,11.4,17.3,5.6,0.0,3.1,8.3,9.0,78.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Jueves,68.0,26.0,25,2,6,2023
2023-02-09,12.2,18.3,6.0,0.0,2.8,6.7,9.4,76.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Viernes,88.0,36.0,46,2,6,2023
2023-02-10,12.6,18.7,6.5,0.0,8.9,17.5,8.3,57.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Sábado,95.0,58.0,,2,6,2023
2023-02-11,16.5,21.7,11.3,0.0,5.0,15.0,9.5,72.0,Agradable,Húmedo,Sin lluvia,Soleado,Brisa,"Agradable, Húmedo, Brisa, Soleado.",Domingo,148.0,73.0,25,2,7,2023
2023-02-12,12.7,15.5,9.9,0.0,4.2,10.8,0.1,81.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Lunes,77.0,29.0,70,2,7,2023
2023-02-13,12.6,17.1,8.0,0.0,4.4,9.2,8.6,73.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Martes,83.0,28.0,48,2,7,2023
2023-02-14,13.6,17.1,10.0,0.0,4.4,9.7,6.4,67.0,Frío,Húmedo,Sin lluvia,Soleado,Brisa,"Frío, Húmedo, Brisa, Soleado.",Miércoles,53.0,40.0,43,2,7,2023
2023-02-15,15.2,17.2,13.3,0.0,5.0,9.2,3.5,72.0,Agradable,Húmedo,Sin lluvia,Parcialmente soleado,Brisa,"Agradable, Húmedo, Brisa, Parcialmente soleado.",Jueves,86.0,21.0,55,2,7,2023
2023-02-16,13.8,17.5,10.0,0.0,5.0,12.8,2.7,75.0,Frío,Húmedo,Sin lluvia,Nublado,Brisa,"Frío, Húmedo, Brisa, Nublado.",Viernes,101.0,21.0,32,2,7,2023
